STATION,STATION_NAME,DATE,PRCP,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160418,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160419,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160420,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160421,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160422,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160424,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160425,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160428,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160429,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160430,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160501,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160502,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160503,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160505,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160506,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160507,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160508,0.05,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160509,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160510,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160511,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160513,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160515,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160516,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160517,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160518,0.03,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160523,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160524,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160525,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160528,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160529,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160530,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160531,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160602,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160603,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160605,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160606,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160608,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160610,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160611,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160612,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160613,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160616,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160617,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160619,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160620,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160621,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160622,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160623,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160624,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160626,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160629,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160630,0.12,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160701,0.09,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160702,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160704,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160706,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160707,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160709,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160710,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160711,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160713,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160714,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160715,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160717,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160718,0.14,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160719,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160720,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160721,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160722,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160723,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160724,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160725,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160726,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160727,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160729,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160730,0.35,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160731,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160801,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160802,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160803,0.04,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160805,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160807,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160809,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160810,0.04,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160811,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160812,0.06,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160813,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160814,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160815,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160816,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160818,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160819,0.02,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160820,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160821,0.02,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160823,0.08,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160824,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160825,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160826,0,
GHCND:US1AZMR0267,TEMPE 1.0 WSW AZ US,20160827,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160101,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160102,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160103,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160104,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160105,0.14,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160106,0.8,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160107,0.17,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160108,0.14,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160109,0.02,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160110,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160111,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160112,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160113,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160114,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160115,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160116,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160117,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160118,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160119,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160120,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160121,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160122,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160123,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160124,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160125,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160126,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160127,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160128,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160129,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160130,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160131,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160201,0.2,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160202,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160203,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160204,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160205,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160206,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160207,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160208,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160209,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160210,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160211,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160212,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160213,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160214,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160215,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160216,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160217,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160218,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160219,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160220,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160221,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160222,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160223,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160224,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160225,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160226,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160227,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160228,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160229,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160301,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160302,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160303,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160304,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160305,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160306,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160307,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160308,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160309,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160310,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160311,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160312,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160313,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160314,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160315,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160316,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160317,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160318,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160319,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160320,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160321,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160322,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160323,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160324,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160325,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160326,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160327,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160328,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160329,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160330,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160331,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160401,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160402,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160403,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160404,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160405,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160406,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160407,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160408,0.11,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160409,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160410,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160411,0.12,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160412,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160413,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160414,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160415,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160416,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160417,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160418,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160419,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160420,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160421,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160422,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160423,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160424,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160425,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160426,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160427,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160428,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160429,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160430,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160501,0.05,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160502,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160503,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160504,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160505,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160506,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160507,0.12,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160508,0.05,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160509,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160510,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160511,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160512,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160513,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160514,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160515,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160516,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160517,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160518,0.05,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160519,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160520,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160521,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160522,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160523,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160524,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160525,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160526,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160527,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160528,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160529,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160530,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160531,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160601,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160602,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160603,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160604,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160605,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160606,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160607,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160608,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160609,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160610,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160611,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160612,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160613,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160614,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160615,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160616,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160617,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160618,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160619,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160620,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160621,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160622,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160623,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160624,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160625,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160626,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160627,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160628,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160629,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160630,0.12,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160701,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160702,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160703,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160704,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160705,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160706,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160707,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160708,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160709,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160710,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160711,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160712,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160713,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160714,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160715,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160716,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160717,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160718,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160719,0,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160720,0.05,
GHCND:US1AZMR0421,SURPRISE 6.7 WNW AZ US,20160721,0,
GHCND:USC00022782,EAST MESA AZ US,20160101,0,
GHCND:USC00022782,EAST MESA AZ US,20160102,0,
GHCND:USC00022782,EAST MESA AZ US,20160103,0,
GHCND:USC00022782,EAST MESA AZ US,20160104,0.13,
GHCND:USC00022782,EAST MESA AZ US,20160105,0.26,
GHCND:USC00022782,EAST MESA AZ US,20160106,0.71,
GHCND:USC00022782,EAST MESA AZ US,20160107,0.67,
GHCND:USC00022782,EAST MESA AZ US,20160108,0.19,
GHCND:USC00022782,EAST MESA AZ US,20160109,0,
GHCND:USC00022782,EAST MESA AZ US,20160110,0,
GHCND:USC00022782,EAST MESA AZ US,20160111,0,
GHCND:USC00022782,EAST MESA AZ US,20160112,0,
GHCND:USC00022782,EAST MESA AZ US,20160113,0,
GHCND:USC00022782,EAST MESA AZ US,20160114,0,
GHCND:USC00022782,EAST MESA AZ US,20160115,0,
GHCND:USC00022782,EAST MESA AZ US,20160116,0,
GHCND:USC00022782,EAST MESA AZ US,20160117,0,
GHCND:USC00022782,EAST MESA AZ US,20160118,0,
GHCND:USC00022782,EAST MESA AZ US,20160119,0,
GHCND:USC00022782,EAST MESA AZ US,20160120,0,
GHCND:USC00022782,EAST MESA AZ US,20160121,0,
GHCND:USC00022782,EAST MESA AZ US,20160122,0,
GHCND:USC00022782,EAST MESA AZ US,20160123,0,
GHCND:USC00022782,EAST MESA AZ US,20160124,0,
GHCND:USC00022782,EAST MESA AZ US,20160125,0,
GHCND:USC00022782,EAST MESA AZ US,20160126,0,
GHCND:USC00022782,EAST MESA AZ US,20160127,0,
GHCND:USC00022782,EAST MESA AZ US,20160128,0,
GHCND:USC00022782,EAST MESA AZ US,20160129,0,
GHCND:USC00022782,EAST MESA AZ US,20160130,0,
GHCND:USC00022782,EAST MESA AZ US,20160131,0,
GHCND:USC00022782,EAST MESA AZ US,20160201,0.14,
GHCND:USC00022782,EAST MESA AZ US,20160202,0,
GHCND:USC00022782,EAST MESA AZ US,20160203,0,
GHCND:USC00022782,EAST MESA AZ US,20160204,0,
GHCND:USC00022782,EAST MESA AZ US,20160205,0,
GHCND:USC00022782,EAST MESA AZ US,20160206,0,
GHCND:USC00022782,EAST MESA AZ US,20160207,0,
GHCND:USC00022782,EAST MESA AZ US,20160208,0,
GHCND:USC00022782,EAST MESA AZ US,20160209,0,
GHCND:USC00022782,EAST MESA AZ US,20160210,0,
GHCND:USC00022782,EAST MESA AZ US,20160211,0,
GHCND:USC00022782,EAST MESA AZ US,20160212,0,
GHCND:USC00022782,EAST MESA AZ US,20160213,0,
GHCND:USC00022782,EAST MESA AZ US,20160214,0,
GHCND:USC00022782,EAST MESA AZ US,20160215,0,
GHCND:USC00022782,EAST MESA AZ US,20160216,0,
GHCND:USC00022782,EAST MESA AZ US,20160217,0,
GHCND:USC00022782,EAST MESA AZ US,20160218,0,
GHCND:USC00022782,EAST MESA AZ US,20160219,0,
GHCND:USC00022782,EAST MESA AZ US,20160220,0,
GHCND:USC00022782,EAST MESA AZ US,20160221,0,
GHCND:USC00022782,EAST MESA AZ US,20160222,0,
GHCND:USC00022782,EAST MESA AZ US,20160223,0,
GHCND:USC00022782,EAST MESA AZ US,20160224,0,
GHCND:USC00022782,EAST MESA AZ US,20160225,0,
GHCND:USC00022782,EAST MESA AZ US,20160226,0,
GHCND:USC00022782,EAST MESA AZ US,20160227,0,
GHCND:USC00022782,EAST MESA AZ US,20160228,0,
GHCND:USC00022782,EAST MESA AZ US,20160229,0,
GHCND:USC00022782,EAST MESA AZ US,20160301,0,
GHCND:USC00022782,EAST MESA AZ US,20160302,0,
GHCND:USC00022782,EAST MESA AZ US,20160303,0,
GHCND:USC00022782,EAST MESA AZ US,20160304,0,
GHCND:USC00022782,EAST MESA AZ US,20160305,0,
GHCND:USC00022782,EAST MESA AZ US,20160306,0,
